datetime,station,mech_drops,elec_drops,elec_picks,mech_picks
2020-01-14T00:00:00,112,84.0,18.0,17.0,95.0
2020-01-15T00:00:00,112,89.0,18.0,19.0,84.0
2020-01-16T00:00:00,112,81.0,31.0,31.0,76.0
2020-01-17T00:00:00,112,93.0,23.0,23.0,83.0
2020-01-18T00:00:00,112,66.0,20.0,19.0,77.0
2020-01-19T00:00:00,112,32.0,6.0,6.0,21.0
2020-01-20T00:00:00,112,54.0,10.0,11.0,58.0
2020-01-21T00:00:00,112,19.0,5.0,5.0,17.0
2020-01-22T00:00:00,112,68.0,13.0,13.0,63.0
2020-01-23T00:00:00,112,77.0,17.0,16.0,79.0
2020-01-24T00:00:00,112,84.0,22.0,19.0,87.0
2020-01-25T00:00:00,112,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,112,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,112,80.0,15.0,15.0,73.0
2020-01-28T00:00:00,112,83.0,18.0,18.0,82.0
2020-01-29T00:00:00,112,83.0,20.0,20.0,86.0
2020-01-30T00:00:00,112,86.0,24.0,20.0,91.0
2020-01-31T00:00:00,112,73.0,19.0,17.0,77.0
2020-01-01T00:00:00,113,31.0,3.0,3.0,38.0
2020-01-02T00:00:00,113,54.0,8.0,10.0,60.0
2020-01-03T00:00:00,113,57.0,11.0,10.0,61.0
2020-01-04T00:00:00,113,51.0,9.0,10.0,39.0
2020-01-05T00:00:00,113,34.0,7.0,7.0,25.0
2020-01-06T00:00:00,113,0.0,0.0,0.0,0.0
2020-01-07T00:00:00,113,65.0,12.0,13.0,80.0
2020-01-08T00:00:00,113,74.0,13.0,13.0,79.0
2020-01-09T00:00:00,113,88.0,18.0,18.0,78.0
2020-01-10T00:00:00,113,51.0,12.0,12.0,51.0
2020-01-11T00:00:00,113,67.0,14.0,12.0,72.0
2020-01-12T00:00:00,113,47.0,15.0,17.0,39.0
2020-01-13T00:00:00,113,72.0,15.0,14.0,51.0
2020-01-14T00:00:00,113,94.0,15.0,13.0,102.0
2020-01-15T00:00:00,113,72.0,18.0,17.0,66.0
2020-01-16T00:00:00,113,82.0,17.0,16.0,89.0
2020-01-17T00:00:00,113,81.0,15.0,12.0,72.0
2020-01-18T00:00:00,113,64.0,18.0,18.0,45.0
2020-01-19T00:00:00,113,27.0,6.0,6.0,30.0
2020-01-20T00:00:00,113,47.0,10.0,10.0,40.0
2020-01-21T00:00:00,113,18.0,4.0,4.0,24.0
2020-01-22T00:00:00,113,61.0,9.0,11.0,47.0
2020-01-23T00:00:00,113,79.0,17.0,18.0,91.0
2020-01-24T00:00:00,113,76.0,12.0,12.0,58.0
2020-01-25T00:00:00,113,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,113,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,113,63.0,15.0,14.0,44.0
2020-01-28T00:00:00,113,74.0,11.0,11.0,87.0
2020-01-29T00:00:00,113,79.0,12.0,12.0,77.0
2020-01-30T00:00:00,113,59.0,11.0,10.0,74.0
2020-01-31T00:00:00,113,63.0,22.0,22.0,61.0
2020-01-01T00:00:00,114,24.0,7.0,8.0,20.0
2020-01-02T00:00:00,114,54.0,2.0,2.0,48.0
2020-01-03T00:00:00,114,50.0,4.0,3.0,36.0
2020-01-04T00:00:00,114,28.0,4.0,4.0,35.0
2020-01-05T00:00:00,114,28.0,2.0,2.0,28.0
2020-01-06T00:00:00,114,28.0,2.0,2.0,21.0
2020-01-07T00:00:00,114,58.0,8.0,7.0,47.0
2020-01-08T00:00:00,114,85.0,12.0,12.0,78.0
2020-01-09T00:00:00,114,68.0,15.0,15.0,72.0
2020-01-10T00:00:00,114,35.0,8.0,8.0,34.0
2020-01-11T00:00:00,114,44.0,4.0,4.0,41.0
2020-01-12T00:00:00,114,37.0,4.0,3.0,31.0
2020-01-13T00:00:00,114,96.0,10.0,10.0,89.0
2020-01-14T00:00:00,114,91.0,14.0,14.0,86.0
2020-01-15T00:00:00,114,64.0,10.0,10.0,73.0
2020-01-16T00:00:00,114,70.0,11.0,11.0,73.0
2020-01-17T00:00:00,114,81.0,13.0,13.0,70.0
2020-01-18T00:00:00,114,45.0,7.0,7.0,46.0
2020-01-19T00:00:00,114,26.0,3.0,3.0,24.0
2020-01-20T00:00:00,114,63.0,4.0,4.0,64.0
2020-01-21T00:00:00,114,22.0,2.0,2.0,24.0
2020-01-22T00:00:00,114,77.0,8.0,8.0,77.0
2020-01-23T00:00:00,114,72.0,13.0,13.0,72.0
2020-01-24T00:00:00,114,71.0,10.0,10.0,56.0
2020-01-25T00:00:00,114,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,114,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,114,75.0,12.0,12.0,69.0
2020-01-28T00:00:00,114,100.0,13.0,11.0,93.0
2020-01-29T00:00:00,114,88.0,13.0,14.0,86.0
2020-01-30T00:00:00,114,88.0,26.0,22.0,87.0
2020-01-31T00:00:00,114,63.0,10.0,7.0,48.0
2020-01-01T00:00:00,115,48.0,7.0,5.0,51.0
2020-01-02T00:00:00,115,59.0,10.0,10.0,56.0
2020-01-03T00:00:00,115,75.0,12.0,14.0,70.0
2020-01-04T00:00:00,115,73.0,9.0,11.0,57.0
2020-01-05T00:00:00,115,0.0,0.0,0.0,0.0
2020-01-06T00:00:00,115,60.0,10.0,9.0,41.0
2020-01-07T00:00:00,115,74.0,15.0,15.0,86.0
2020-01-08T00:00:00,115,71.0,14.0,13.0,67.0
2020-01-09T00:00:00,115,76.0,12.0,13.0,73.0
2020-01-10T00:00:00,115,69.0,6.0,5.0,58.0
2020-01-11T00:00:00,115,88.0,19.0,19.0,70.0
2020-01-12T00:00:00,115,67.0,13.0,13.0,49.0
2020-01-13T00:00:00,115,72.0,16.0,16.0,69.0
2020-01-14T00:00:00,115,79.0,20.0,20.0,77.0
2020-01-15T00:00:00,115,75.0,20.0,20.0,71.0
2020-01-16T00:00:00,115,82.0,15.0,15.0,71.0
2020-01-17T00:00:00,115,72.0,21.0,22.0,67.0
2020-01-18T00:00:00,115,78.0,20.0,21.0,61.0
2020-01-19T00:00:00,115,52.0,11.0,11.0,56.0
2020-01-20T00:00:00,115,57.0,16.0,16.0,44.0
2020-01-21T00:00:00,115,23.0,3.0,3.0,20.0
2020-01-22T00:00:00,115,64.0,11.0,13.0,63.0
2020-01-23T00:00:00,115,56.0,13.0,12.0,54.0
2020-01-24T00:00:00,115,70.0,16.0,16.0,63.0
2020-01-25T00:00:00,115,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,115,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,115,91.0,16.0,16.0,82.0
2020-01-28T00:00:00,115,86.0,17.0,18.0,76.0
2020-01-29T00:00:00,115,89.0,21.0,19.0,91.0
2020-01-30T00:00:00,115,92.0,16.0,14.0,80.0
2020-01-31T00:00:00,115,80.0,22.0,23.0,69.0
2020-01-01T00:00:00,116,14.0,2.0,2.0,9.0
2020-01-02T00:00:00,116,25.0,3.0,3.0,35.0
2020-01-03T00:00:00,116,56.0,4.0,4.0,49.0
2020-01-04T00:00:00,116,27.0,4.0,4.0,26.0
2020-01-05T00:00:00,116,22.0,3.0,3.0,22.0
2020-01-06T00:00:00,116,24.0,3.0,3.0,25.0
2020-01-07T00:00:00,116,59.0,3.0,3.0,70.0
2020-01-08T00:00:00,116,89.0,13.0,13.0,78.0
2020-01-09T00:00:00,116,72.0,14.0,14.0,77.0
2020-01-10T00:00:00,116,22.0,1.0,5.0,33.0
2020-01-11T00:00:00,116,35.0,2.0,2.0,25.0
2020-01-12T00:00:00,116,27.0,6.0,7.0,29.0
2020-01-13T00:00:00,116,76.0,14.0,14.0,79.0
2020-01-14T00:00:00,116,70.0,12.0,11.0,78.0
2020-01-15T00:00:00,116,67.0,12.0,12.0,66.0
2020-01-16T00:00:00,116,77.0,13.0,12.0,82.0
2020-01-17T00:00:00,116,63.0,13.0,13.0,63.0
2020-01-18T00:00:00,116,38.0,6.0,6.0,31.0
2020-01-19T00:00:00,116,26.0,5.0,4.0,22.0
2020-01-20T00:00:00,116,44.0,6.0,5.0,43.0
2020-01-21T00:00:00,116,10.0,1.0,2.0,8.0
2020-01-22T00:00:00,116,53.0,10.0,10.0,70.0
2020-01-23T00:00:00,116,76.0,11.0,11.0,81.0
2020-01-24T00:00:00,116,76.0,12.0,11.0,74.0
2020-01-25T00:00:00,116,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,116,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,116,56.0,15.0,15.0,70.0
2020-01-28T00:00:00,116,72.0,10.0,10.0,74.0
2020-01-29T00:00:00,116,79.0,9.0,9.0,77.0
2020-01-30T00:00:00,116,78.0,10.0,9.0,77.0
2020-01-31T00:00:00,116,75.0,13.0,13.0,67.0
2020-01-01T00:00:00,117,37.0,12.0,14.0,33.0
2020-01-02T00:00:00,117,55.0,14.0,14.0,52.0
2020-01-03T00:00:00,117,55.0,15.0,14.0,49.0
2020-01-04T00:00:00,117,56.0,11.0,11.0,61.0
2020-01-05T00:00:00,117,49.0,9.0,9.0,40.0
2020-01-06T00:00:00,117,47.0,13.0,13.0,57.0
2020-01-07T00:00:00,117,73.0,6.0,6.0,74.0
2020-01-08T00:00:00,117,77.0,12.0,13.0,80.0
2020-01-09T00:00:00,117,71.0,11.0,11.0,57.0
2020-01-10T00:00:00,117,48.0,10.0,8.0,53.0
2020-01-11T00:00:00,117,51.0,12.0,12.0,43.0
2020-01-12T00:00:00,117,52.0,10.0,10.0,54.0
2020-01-13T00:00:00,117,75.0,19.0,19.0,78.0
2020-01-14T00:00:00,117,70.0,12.0,12.0,64.0
2020-01-15T00:00:00,117,75.0,18.0,18.0,68.0
2020-01-16T00:00:00,117,64.0,17.0,17.0,55.0
2020-01-17T00:00:00,117,66.0,20.0,20.0,54.0
2020-01-18T00:00:00,117,42.0,11.0,11.0,40.0
2020-01-19T00:00:00,117,44.0,9.0,9.0,31.0
2020-01-20T00:00:00,117,46.0,8.0,8.0,47.0
2020-01-21T00:00:00,117,12.0,3.0,3.0,11.0
2020-01-22T00:00:00,117,51.0,12.0,12.0,45.0
2020-01-23T00:00:00,117,61.0,13.0,12.0,63.0
2020-01-24T00:00:00,117,69.0,8.0,8.0,57.0
2020-01-25T00:00:00,117,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,117,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,117,64.0,10.0,10.0,64.0
2020-01-28T00:00:00,117,68.0,16.0,16.0,48.0
2020-01-29T00:00:00,117,71.0,9.0,9.0,74.0
2020-01-30T00:00:00,117,65.0,17.0,17.0,54.0
2020-01-31T00:00:00,117,68.0,10.0,9.0,65.0
2020-01-01T00:00:00,118,50.0,16.0,15.0,48.0
2020-01-02T00:00:00,118,109.0,19.0,18.0,114.0
2020-01-03T00:00:00,118,100.0,25.0,25.0,100.0
2020-01-04T00:00:00,118,81.0,16.0,17.0,81.0
2020-01-05T00:00:00,118,61.0,9.0,13.0,58.0
2020-01-06T00:00:00,118,68.0,14.0,15.0,59.0
2020-01-07T00:00:00,118,131.0,19.0,20.0,134.0
2020-01-08T00:00:00,118,135.0,28.0,26.0,134.0
2020-01-09T00:00:00,118,139.0,38.0,37.0,135.0
2020-01-10T00:00:00,118,94.0,18.0,19.0,98.0
2020-01-11T00:00:00,118,104.0,25.0,25.0,98.0
2020-01-12T00:00:00,118,90.0,16.0,16.0,96.0
2020-01-13T00:00:00,118,138.0,29.0,30.0,135.0
2020-01-14T00:00:00,118,135.0,28.0,27.0,130.0
2020-01-15T00:00:00,118,129.0,27.0,28.0,118.0
2020-01-16T00:00:00,118,128.0,22.0,23.0,134.0
2020-01-17T00:00:00,118,125.0,33.0,34.0,117.0
2020-01-18T00:00:00,118,98.0,20.0,18.0,98.0
2020-01-19T00:00:00,118,69.0,7.0,7.0,76.0
2020-01-20T00:00:00,118,98.0,21.0,21.0,92.0
2020-01-21T00:00:00,118,38.0,10.0,11.0,40.0
2020-01-22T00:00:00,118,127.0,15.0,16.0,117.0
2020-01-23T00:00:00,118,135.0,18.0,20.0,129.0
2020-01-24T00:00:00,118,122.0,20.0,20.0,123.0
2020-01-25T00:00:00,118,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,118,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,118,134.0,30.0,29.0,129.0
2020-01-28T00:00:00,118,142.0,29.0,30.0,142.0
2020-01-29T00:00:00,118,136.0,26.0,27.0,121.0
2020-01-30T00:00:00,118,120.0,22.0,23.0,115.0
2020-01-31T00:00:00,118,123.0,21.0,22.0,106.0
2020-01-01T00:00:00,119,32.0,8.0,11.0,48.0
2020-01-02T00:00:00,119,66.0,12.0,12.0,63.0
2020-01-03T00:00:00,119,67.0,18.0,19.0,76.0
2020-01-04T00:00:00,119,59.0,9.0,9.0,66.0
2020-01-05T00:00:00,119,40.0,10.0,10.0,53.0
2020-01-06T00:00:00,119,61.0,6.0,6.0,63.0
2020-01-07T00:00:00,119,95.0,24.0,25.0,101.0
2020-01-08T00:00:00,119,100.0,16.0,17.0,108.0
2020-01-09T00:00:00,119,90.0,30.0,29.0,72.0
2020-01-10T00:00:00,119,77.0,22.0,23.0,62.0
2020-01-11T00:00:00,119,68.0,12.0,11.0,69.0
2020-01-12T00:00:00,119,42.0,15.0,15.0,54.0
2020-01-13T00:00:00,119,103.0,18.0,19.0,93.0
2020-01-14T00:00:00,119,104.0,20.0,20.0,106.0
2020-01-15T00:00:00,119,110.0,22.0,23.0,112.0
2020-01-16T00:00:00,119,109.0,27.0,29.0,93.0
2020-01-17T00:00:00,119,97.0,29.0,29.0,89.0
2020-01-18T00:00:00,119,70.0,20.0,19.0,67.0
2020-01-19T00:00:00,119,38.0,3.0,3.0,55.0
2020-01-20T00:00:00,119,70.0,13.0,14.0,69.0
2020-01-21T00:00:00,119,20.0,3.0,3.0,30.0
2020-01-22T00:00:00,119,69.0,19.0,17.0,57.0
2020-01-23T00:00:00,119,94.0,17.0,18.0,87.0
2020-01-24T00:00:00,119,92.0,21.0,21.0,85.0
2020-01-25T00:00:00,119,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,119,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,119,94.0,20.0,17.0,102.0
2020-01-28T00:00:00,119,100.0,28.0,29.0,100.0
2020-01-29T00:00:00,119,96.0,20.0,21.0,101.0
2020-01-30T00:00:00,119,99.0,27.0,28.0,95.0
2020-01-31T00:00:00,119,101.0,21.0,23.0,93.0
2020-01-01T00:00:00,120,26.0,5.0,5.0,17.0
2020-01-02T00:00:00,120,38.0,8.0,9.0,32.0
2020-01-03T00:00:00,120,14.0,12.0,12.0,27.0
2020-01-04T00:00:00,120,27.0,5.0,7.0,33.0
2020-01-05T00:00:00,120,19.0,9.0,8.0,26.0
2020-01-06T00:00:00,120,14.0,4.0,4.0,17.0
2020-01-07T00:00:00,120,1.0,0.0,1.0,18.0
2020-01-08T00:00:00,120,0.0,0.0,0.0,0.0
2020-01-09T00:00:00,120,0.0,0.0,0.0,0.0
2020-01-10T00:00:00,120,0.0,0.0,0.0,0.0
2020-01-11T00:00:00,120,0.0,0.0,0.0,0.0
2020-01-12T00:00:00,120,0.0,0.0,0.0,0.0
2020-01-13T00:00:00,120,0.0,0.0,0.0,0.0
2020-01-14T00:00:00,120,0.0,0.0,0.0,0.0
2020-01-15T00:00:00,120,0.0,0.0,0.0,0.0
2020-01-16T00:00:00,120,0.0,0.0,0.0,0.0
2020-01-17T00:00:00,120,0.0,0.0,0.0,0.0
2020-01-18T00:00:00,120,0.0,0.0,0.0,0.0
2020-01-19T00:00:00,120,0.0,0.0,0.0,0.0
2020-01-20T00:00:00,120,0.0,0.0,0.0,0.0
2020-01-21T00:00:00,120,0.0,0.0,0.0,0.0
2020-01-22T00:00:00,120,0.0,0.0,0.0,0.0
2020-01-23T00:00:00,120,0.0,0.0,0.0,0.0
2020-01-24T00:00:00,120,0.0,0.0,0.0,0.0
2020-01-25T00:00:00,120,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,120,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,120,0.0,0.0,0.0,0.0
2020-01-28T00:00:00,120,0.0,0.0,0.0,0.0
2020-01-29T00:00:00,120,0.0,0.0,0.0,0.0
2020-01-30T00:00:00,120,0.0,0.0,0.0,0.0
2020-01-31T00:00:00,120,0.0,0.0,0.0,0.0
2020-01-01T00:00:00,121,20.0,10.0,10.0,25.0
2020-01-02T00:00:00,121,54.0,18.0,18.0,51.0
2020-01-03T00:00:00,121,39.0,20.0,21.0,54.0
2020-01-04T00:00:00,121,45.0,19.0,22.0,47.0
2020-01-05T00:00:00,121,33.0,19.0,20.0,32.0
2020-01-06T00:00:00,121,29.0,8.0,8.0,31.0
2020-01-07T00:00:00,121,68.0,23.0,24.0,58.0
2020-01-08T00:00:00,121,77.0,27.0,29.0,79.0
2020-01-09T00:00:00,121,50.0,36.0,39.0,59.0
2020-01-10T00:00:00,121,58.0,21.0,19.0,66.0
2020-01-11T00:00:00,121,35.0,17.0,19.0,46.0
2020-01-12T00:00:00,121,32.0,13.0,15.0,33.0
2020-01-13T00:00:00,121,58.0,20.0,20.0,60.0
2020-01-14T00:00:00,121,56.0,34.0,33.0,58.0
2020-01-15T00:00:00,121,76.0,35.0,38.0,75.0
2020-01-16T00:00:00,121,72.0,30.0,30.0,69.0
2020-01-17T00:00:00,121,58.0,22.0,28.0,70.0
2020-01-18T00:00:00,121,36.0,17.0,21.0,43.0
2020-01-19T00:00:00,121,27.0,13.0,12.0,35.0
2020-01-20T00:00:00,121,40.0,15.0,14.0,40.0
2020-01-21T00:00:00,121,18.0,2.0,2.0,16.0
2020-01-22T00:00:00,121,79.0,17.0,16.0,72.0
2020-01-23T00:00:00,121,68.0,26.0,26.0,73.0
2020-01-24T00:00:00,121,62.0,27.0,29.0,66.0
2020-01-25T00:00:00,121,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,121,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,121,71.0,26.0,23.0,62.0
2020-01-28T00:00:00,121,70.0,26.0,26.0,69.0
2020-01-29T00:00:00,121,68.0,28.0,29.0,68.0
2020-01-30T00:00:00,121,74.0,37.0,33.0,76.0
2020-01-31T00:00:00,121,57.0,32.0,34.0,65.0
2020-01-01T00:00:00,122,23.0,7.0,7.0,25.0
2020-01-02T00:00:00,122,45.0,13.0,13.0,41.0
2020-01-03T00:00:00,122,41.0,17.0,17.0,39.0
2020-01-04T00:00:00,122,40.0,14.0,11.0,48.0
2020-01-05T00:00:00,122,11.0,13.0,15.0,13.0
2020-01-06T00:00:00,122,29.0,21.0,16.0,32.0
2020-01-07T00:00:00,122,24.0,22.0,17.0,35.0
2020-01-08T00:00:00,122,37.0,29.0,34.0,40.0
2020-01-09T00:00:00,122,29.0,32.0,41.0,33.0
2020-01-10T00:00:00,122,23.0,21.0,25.0,22.0
2020-01-11T00:00:00,122,39.0,19.0,19.0,40.0
2020-01-12T00:00:00,122,18.0,14.0,14.0,29.0
2020-01-13T00:00:00,122,30.0,25.0,21.0,46.0
2020-01-14T00:00:00,122,26.0,30.0,32.0,28.0
2020-01-15T00:00:00,122,26.0,32.0,37.0,27.0
2020-01-16T00:00:00,122,33.0,32.0,36.0,33.0
2020-01-17T00:00:00,122,37.0,35.0,37.0,39.0
2020-01-18T00:00:00,122,45.0,21.0,22.0,46.0
2020-01-19T00:00:00,122,32.0,13.0,15.0,23.0
2020-01-20T00:00:00,122,30.0,19.0,19.0,34.0
2020-01-21T00:00:00,122,9.0,8.0,9.0,12.0
2020-01-22T00:00:00,122,37.0,22.0,27.0,41.0
2020-01-23T00:00:00,122,33.0,38.0,43.0,34.0
2020-01-24T00:00:00,122,22.0,19.0,19.0,27.0
2020-01-25T00:00:00,122,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,122,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,122,32.0,21.0,21.0,31.0
2020-01-28T00:00:00,122,45.0,32.0,29.0,63.0
2020-01-29T00:00:00,122,34.0,30.0,31.0,33.0
2020-01-30T00:00:00,122,40.0,31.0,31.0,53.0
2020-01-31T00:00:00,122,25.0,31.0,31.0,28.0
2020-01-01T00:00:00,123,21.0,18.0,17.0,30.0
2020-01-02T00:00:00,123,59.0,16.0,16.0,66.0
2020-01-03T00:00:00,123,61.0,31.0,26.0,72.0
2020-01-04T00:00:00,123,43.0,23.0,24.0,48.0
2020-01-05T00:00:00,123,50.0,11.0,11.0,43.0
2020-01-06T00:00:00,123,28.0,20.0,21.0,43.0
2020-01-07T00:00:00,123,70.0,36.0,36.0,79.0
2020-01-08T00:00:00,123,71.0,27.0,23.0,71.0
2020-01-09T00:00:00,123,84.0,29.0,29.0,99.0
2020-01-10T00:00:00,123,67.0,27.0,26.0,66.0
2020-01-11T00:00:00,123,61.0,19.0,18.0,64.0
2020-01-12T00:00:00,123,41.0,26.0,26.0,46.0
2020-01-13T00:00:00,123,75.0,29.0,29.0,87.0
2020-01-14T00:00:00,123,83.0,24.0,24.0,85.0
2020-01-15T00:00:00,123,76.0,25.0,24.0,89.0
2020-01-16T00:00:00,123,64.0,45.0,44.0,62.0
2020-01-17T00:00:00,123,73.0,39.0,38.0,90.0
2020-01-18T00:00:00,123,57.0,17.0,17.0,58.0
2020-01-19T00:00:00,123,53.0,16.0,16.0,54.0
2020-01-20T00:00:00,123,40.0,21.0,25.0,45.0
2020-01-21T00:00:00,123,17.0,6.0,6.0,16.0
2020-01-22T00:00:00,123,61.0,38.0,39.0,61.0
2020-01-23T00:00:00,123,62.0,33.0,30.0,79.0
2020-01-24T00:00:00,123,70.0,36.0,31.0,70.0
2020-01-25T00:00:00,123,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,123,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,123,65.0,26.0,26.0,65.0
2020-01-28T00:00:00,123,67.0,35.0,37.0,76.0
2020-01-29T00:00:00,123,68.0,33.0,36.0,67.0
2020-01-30T00:00:00,123,53.0,23.0,26.0,53.0
2020-01-31T00:00:00,123,52.0,42.0,42.0,56.0
2020-01-01T00:00:00,124,54.0,12.0,12.0,47.0
2020-01-02T00:00:00,124,51.0,12.0,12.0,55.0
2020-01-03T00:00:00,124,66.0,9.0,9.0,58.0
2020-01-04T00:00:00,124,48.0,5.0,6.0,35.0
2020-01-05T00:00:00,124,54.0,15.0,15.0,56.0
2020-01-06T00:00:00,124,51.0,18.0,18.0,46.0
2020-01-07T00:00:00,124,56.0,11.0,11.0,49.0
2020-01-08T00:00:00,124,41.0,11.0,11.0,57.0
2020-01-09T00:00:00,124,60.0,15.0,15.0,62.0
2020-01-10T00:00:00,124,34.0,6.0,6.0,38.0
2020-01-11T00:00:00,124,53.0,8.0,8.0,35.0
2020-01-12T00:00:00,124,61.0,12.0,12.0,61.0
2020-01-13T00:00:00,124,64.0,10.0,12.0,62.0
2020-01-14T00:00:00,124,77.0,11.0,12.0,83.0
2020-01-15T00:00:00,124,62.0,10.0,11.0,65.0
2020-01-16T00:00:00,124,62.0,16.0,16.0,63.0
2020-01-17T00:00:00,124,57.0,13.0,13.0,50.0
2020-01-18T00:00:00,124,53.0,12.0,10.0,44.0
2020-01-19T00:00:00,124,28.0,6.0,6.0,22.0
2020-01-20T00:00:00,124,59.0,8.0,8.0,51.0
2020-01-21T00:00:00,124,9.0,5.0,5.0,11.0
2020-01-22T00:00:00,124,46.0,8.0,8.0,43.0
2020-01-23T00:00:00,124,46.0,18.0,18.0,61.0
2020-01-24T00:00:00,124,60.0,8.0,8.0,62.0
2020-01-25T00:00:00,124,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,124,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,124,47.0,10.0,10.0,63.0
2020-01-28T00:00:00,124,70.0,15.0,15.0,63.0
2020-01-29T00:00:00,124,72.0,8.0,8.0,77.0
2020-01-30T00:00:00,124,59.0,18.0,18.0,58.0
2020-01-31T00:00:00,124,54.0,16.0,16.0,46.0
2020-01-01T00:00:00,125,33.0,3.0,3.0,26.0
2020-01-02T00:00:00,125,35.0,4.0,4.0,43.0
2020-01-03T00:00:00,125,42.0,9.0,8.0,38.0
2020-01-04T00:00:00,125,44.0,12.0,12.0,46.0
2020-01-05T00:00:00,125,43.0,15.0,15.0,44.0
2020-01-06T00:00:00,125,43.0,17.0,17.0,42.0
2020-01-07T00:00:00,125,56.0,5.0,5.0,53.0
2020-01-08T00:00:00,125,58.0,5.0,5.0,58.0
2020-01-09T00:00:00,125,59.0,10.0,10.0,66.0
2020-01-10T00:00:00,125,27.0,1.0,1.0,27.0
2020-01-11T00:00:00,125,30.0,7.0,7.0,30.0
2020-01-12T00:00:00,125,30.0,9.0,9.0,30.0
2020-01-13T00:00:00,125,78.0,12.0,12.0,78.0
2020-01-14T00:00:00,125,54.0,7.0,7.0,54.0
2020-01-15T00:00:00,125,63.0,8.0,8.0,55.0
2020-01-16T00:00:00,125,28.0,8.0,8.0,39.0
2020-01-17T00:00:00,125,72.0,7.0,7.0,56.0
2020-01-18T00:00:00,125,33.0,8.0,8.0,24.0
2020-01-19T00:00:00,125,35.0,5.0,5.0,32.0
2020-01-20T00:00:00,125,45.0,14.0,14.0,37.0
2020-01-21T00:00:00,125,10.0,1.0,1.0,17.0
2020-01-22T00:00:00,125,31.0,11.0,11.0,35.0
2020-01-23T00:00:00,125,54.0,7.0,7.0,57.0
2020-01-24T00:00:00,125,47.0,9.0,9.0,47.0
2020-01-25T00:00:00,125,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,125,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,125,39.0,6.0,7.0,54.0
2020-01-28T00:00:00,125,60.0,13.0,12.0,60.0
2020-01-29T00:00:00,125,44.0,6.0,6.0,44.0
2020-01-30T00:00:00,125,52.0,5.0,5.0,52.0
2020-01-31T00:00:00,125,51.0,8.0,7.0,53.0
2020-01-01T00:00:00,126,47.0,10.0,10.0,39.0
2020-01-02T00:00:00,126,47.0,1.0,0.0,37.0
2020-01-03T00:00:00,126,36.0,8.0,8.0,38.0
2020-01-04T00:00:00,126,53.0,12.0,12.0,55.0
2020-01-05T00:00:00,126,85.0,25.0,25.0,71.0
2020-01-06T00:00:00,126,63.0,6.0,6.0,62.0
2020-01-07T00:00:00,126,45.0,4.0,4.0,43.0
2020-01-08T00:00:00,126,49.0,4.0,4.0,32.0
2020-01-09T00:00:00,126,73.0,12.0,11.0,56.0
2020-01-10T00:00:00,126,25.0,5.0,4.0,33.0
2020-01-11T00:00:00,126,52.0,8.0,8.0,44.0
2020-01-12T00:00:00,126,56.0,12.0,10.0,46.0
2020-01-13T00:00:00,126,53.0,9.0,9.0,45.0
2020-01-14T00:00:00,126,52.0,5.0,4.0,53.0
2020-01-15T00:00:00,126,78.0,6.0,6.0,76.0
2020-01-16T00:00:00,126,61.0,11.0,10.0,44.0
2020-01-17T00:00:00,126,77.0,9.0,9.0,74.0
2020-01-18T00:00:00,126,78.0,16.0,13.0,81.0
2020-01-19T00:00:00,126,38.0,7.0,7.0,24.0
2020-01-20T00:00:00,126,48.0,6.0,6.0,34.0
2020-01-21T00:00:00,126,10.0,1.0,2.0,9.0
2020-01-22T00:00:00,126,37.0,2.0,2.0,27.0
2020-01-23T00:00:00,126,53.0,8.0,8.0,45.0
2020-01-24T00:00:00,126,47.0,6.0,6.0,47.0
2020-01-25T00:00:00,126,0.0,0.0,0.0,0.0
2020-01-26T00:00:00,126,0.0,0.0,0.0,0.0
2020-01-27T00:00:00,126,58.0,8.0,9.0,56.0
2020-01-28T00:00:00,126,64.0,9.0,9.0,52.0
2020-01-29T00:00:00,126,48.0,7.0,7.0,58.0
